,challenge,steps,kappa
540,sentential_negation_npi_scope,90000,0.8242686519724699
541,sentential_negation_npi_scope,165000,0.7929581175845706
542,sentential_negation_npi_scope,50000,0.8785337526414749
543,sentential_negation_npi_scope,140000,0.782757420454409
544,sentential_negation_npi_scope,115000,0.8006648726505206
545,sentential_negation_npi_scope,170000,0.8005419433186325
546,sentential_negation_npi_scope,25000,0.8572642492299606
547,sentential_negation_npi_scope,30000,0.8670982792733164
548,sentential_negation_npi_scope,135000,0.781999781999782
549,sentential_negation_npi_scope,100000,0.8308605303187707
550,sentential_negation_npi_scope,15000,0.8563579767851306
551,sentential_negation_npi_scope,40000,0.849535042324661
552,sentential_negation_npi_scope,35000,0.8613962594315514
553,sentential_negation_npi_scope,65000,0.8518033593731147
554,sentential_negation_npi_scope,80000,0.8374354862727275
555,sentential_negation_npi_scope,105000,0.8460552706659737
556,sentential_negation_npi_scope,155000,0.7938383692815167
557,sentential_negation_npi_scope,55000,0.8487880509342051
558,sentential_negation_npi_scope,10000,0.8289326812253869
559,sentential_negation_npi_scope,70000,0.8331326052555679
560,sentential_negation_npi_scope,45000,0.8631746582540241
561,sentential_negation_npi_scope,95000,0.8345908114860944
562,sentential_negation_npi_scope,20000,0.8756604978376104
563,sentential_negation_npi_scope,160000,0.7941507082737479
564,sentential_negation_npi_scope,150000,0.805525290595635
565,sentential_negation_npi_scope,145000,0.7979021846573743
566,sentential_negation_npi_scope,190000,0.7563021127102727
567,sentential_negation_npi_scope,180000,0.7833909174935835
568,sentential_negation_npi_scope,200000,0.8023285694518572
569,sentential_negation_npi_scope,210000,0.7982008191118285
570,intransitive,5000,0.9571686897768358
571,intransitive,110000,0.9118230252846673
572,intransitive,60000,0.9251308088883423
573,intransitive,75000,0.9185982077593924
574,intransitive,120000,0.9063357851650037
575,intransitive,85000,0.9283324554059121
576,intransitive,130000,0.9223515022771531
577,intransitive,125000,0.910592637705546
578,intransitive,90000,0.9263998940158472
579,intransitive,165000,0.8917253639153525
580,intransitive,50000,0.9169505993278054
581,intransitive,140000,0.9209597741707833
582,intransitive,115000,0.9136787988103733
583,intransitive,170000,0.9008858368948086
584,intransitive,25000,0.9425051636714198
585,intransitive,30000,0.9542686155617645
586,intransitive,135000,0.91229748089635
587,intransitive,100000,0.9139453518562427
588,intransitive,15000,0.9492978231382523
589,intransitive,40000,0.9309741584907161
590,intransitive,35000,0.932124259082372
591,intransitive,65000,0.9186197916666667
592,intransitive,80000,0.9267793341992843
593,intransitive,105000,0.9129388613153587
594,intransitive,155000,0.9102473259776632
595,intransitive,55000,0.9165331196581197
596,intransitive,10000,0.9354851427660028
597,intransitive,70000,0.9195665268057954
598,intransitive,45000,0.9211032704700242
599,intransitive,95000,0.917309435760268
600,intransitive,20000,0.93710657384932
601,intransitive,160000,0.9096750423960239
602,intransitive,150000,0.913131313131313
603,intransitive,145000,0.9135448406664214
604,intransitive,190000,0.8997080135576531
605,intransitive,180000,0.8986597755314027
606,intransitive,200000,0.900288857076286
607,intransitive,210000,0.8953401919488064
608,irregular_past_participle_adjectives,5000,0.8330005996796649
609,irregular_past_participle_adjectives,110000,0.8153380237475286
610,irregular_past_participle_adjectives,60000,0.49677938808373756
611,irregular_past_participle_adjectives,75000,0.612794612794617
612,irregular_past_participle_adjectives,120000,0.7540074423930125
613,irregular_past_participle_adjectives,85000,0.5484297123641396
614,irregular_past_participle_adjectives,130000,0.6658274004001273
615,irregular_past_participle_adjectives,125000,0.8082262233205607
616,irregular_past_participle_adjectives,90000,0.6270032121605782
617,irregular_past_participle_adjectives,165000,0.7572314676571594
618,irregular_past_participle_adjectives,50000,0.47127420457507085
619,irregular_past_participle_adjectives,140000,0.6884873837390414
620,irregular_past_participle_adjectives,115000,0.680848941814772
621,irregular_past_participle_adjectives,170000,0.6452783321263555
622,irregular_past_participle_adjectives,25000,0.8776717901557277
623,irregular_past_participle_adjectives,30000,0.8169919330044065
624,irregular_past_participle_adjectives,135000,0.658469945355191
625,irregular_past_participle_adjectives,100000,0.6124751984126975
626,irregular_past_participle_adjectives,15000,0.8620835390392413
627,irregular_past_participle_adjectives,40000,0.6255406827215312
628,irregular_past_participle_adjectives,35000,0.6397688626029321
629,irregular_past_participle_adjectives,65000,0.5816599732262273
630,irregular_past_participle_adjectives,80000,0.48336693548387544
631,irregular_past_participle_adjectives,105000,0.7304879744594377
632,irregular_past_participle_adjectives,155000,0.7054334825634403
633,irregular_past_participle_adjectives,55000,0.4315138131211047
634,irregular_past_participle_adjectives,10000,0.9018052407018282
635,irregular_past_participle_adjectives,70000,0.5717615866419351
636,irregular_past_participle_adjectives,45000,0.43939903576634165
637,irregular_past_participle_adjectives,95000,0.6879202177215425
638,irregular_past_participle_adjectives,20000,0.8365570993888495
639,irregular_past_participle_adjectives,160000,0.548717948717949
640,irregular_past_participle_adjectives,150000,0.7113579237454974
641,irregular_past_participle_adjectives,145000,0.6924380151826174
642,irregular_past_participle_adjectives,190000,0.5246636995674451
643,irregular_past_participle_adjectives,180000,0.5889660211910845
644,irregular_past_participle_adjectives,200000,0.666997206421831
645,irregular_past_participle_adjectives,210000,0.6324115030693633
646,principle_A_case_2,5000,0.8550853967260669
647,principle_A_case_2,110000,0.89800245977268
648,principle_A_case_2,60000,0.8588334680172933
649,principle_A_case_2,75000,0.8795755640755846
650,principle_A_case_2,120000,0.8761344377016016
651,principle_A_case_2,85000,0.8737681278787485
652,principle_A_case_2,130000,0.877272343469874
653,principle_A_case_2,125000,0.8481450331744697
654,principle_A_case_2,90000,0.8783545737922926
655,principle_A_case_2,165000,0.8611978624470817
656,principle_A_case_2,50000,0.8668209545907734
657,principle_A_case_2,140000,0.856793014850055
658,principle_A_case_2,115000,0.8855284685698518
659,principle_A_case_2,170000,0.8621528744037951
660,principle_A_case_2,25000,0.8625510721183182
661,principle_A_case_2,30000,0.8691537537027084
662,principle_A_case_2,135000,0.8855705526412542
663,principle_A_case_2,100000,0.8803963399508119
664,principle_A_case_2,15000,0.8665317692992188
665,principle_A_case_2,40000,0.8710796701773411
666,principle_A_case_2,35000,0.8637240411833965
667,principle_A_case_2,65000,0.8742342797203786
668,principle_A_case_2,80000,0.8817818781076587
669,principle_A_case_2,105000,0.8794264184489344
670,principle_A_case_2,155000,0.8673816371584459
671,principle_A_case_2,55000,0.859786480880231
672,principle_A_case_2,10000,0.8712470191453593
673,principle_A_case_2,70000,0.8719864240502931
674,principle_A_case_2,45000,0.8680516494688614
675,principle_A_case_2,95000,0.8981530088735714
676,principle_A_case_2,20000,0.8775538213747969
677,principle_A_case_2,160000,0.8791220610626009
678,principle_A_case_2,150000,0.8813762111488841
679,principle_A_case_2,145000,0.8599338151176898
680,principle_A_case_2,190000,0.8858110105053869
681,principle_A_case_2,180000,0.8665024112334484
682,principle_A_case_2,200000,0.8655877233749787
683,principle_A_case_2,210000,0.8783851134286136
684,inchoative,5000,0.9504262129227878
685,inchoative,110000,0.9180327868852458
686,inchoative,60000,0.9353037903242821
687,inchoative,75000,0.9282221863333153
688,inchoative,120000,0.9102756722563365
689,inchoative,85000,0.9079396194653022
690,inchoative,130000,0.9166318457254622
691,inchoative,125000,0.9086970323350521
692,inchoative,90000,0.9135322667649293
693,inchoative,165000,0.9133365157301326
694,inchoative,50000,0.9209146560139938
695,inchoative,140000,0.9179047949524145
696,inchoative,115000,0.9089980625195605
697,inchoative,170000,0.8998404152607786
698,inchoative,25000,0.942198474308566
699,inchoative,30000,0.9469629099888517
700,inchoative,135000,0.898839841539332
701,inchoative,100000,0.9201590331735455
702,inchoative,15000,0.9367959549411161
703,inchoative,40000,0.9385023305580372
704,inchoative,35000,0.9414836614687755
705,inchoative,65000,0.918400041729599
706,inchoative,80000,0.919896092845218
707,inchoative,105000,0.9134142909712752
708,inchoative,155000,0.9177730035536706
709,inchoative,55000,0.9202533615732268
710,inchoative,10000,0.9305634113339946
711,inchoative,70000,0.9315170669370342
712,inchoative,45000,0.9247844764689002
713,inchoative,95000,0.9152067634421605
714,inchoative,20000,0.9351900289056042
715,inchoative,160000,0.904627556494701
716,inchoative,150000,0.9088911399133761
717,inchoative,145000,0.9167279568229186
718,inchoative,190000,0.9036187170673202
719,inchoative,180000,0.900337712778983
720,inchoative,200000,0.8930775490835288
721,inchoative,210000,0.8920105052180523
722,distractor_agreement_relational_noun,5000,0.9644296100763158
723,distractor_agreement_relational_noun,110000,0.7459571467833119
724,distractor_agreement_relational_noun,60000,0.8130999158949622
725,distractor_agreement_relational_noun,75000,0.7772789980582189
726,distractor_agreement_relational_noun,120000,0.7639563413648989
727,distractor_agreement_relational_noun,85000,0.7573332804890048
728,distractor_agreement_relational_noun,130000,0.7515592954749705
729,distractor_agreement_relational_noun,125000,0.7316649895728513
730,distractor_agreement_relational_noun,90000,0.7766713961704086
731,distractor_agreement_relational_noun,165000,0.6782502497493625
732,distractor_agreement_relational_noun,50000,0.8283667121381061
733,distractor_agreement_relational_noun,140000,0.7114615179432464
734,distractor_agreement_relational_noun,115000,0.7576006734500133
735,distractor_agreement_relational_noun,170000,0.6817922507496694
736,distractor_agreement_relational_noun,25000,0.8950104779543001
737,distractor_agreement_relational_noun,30000,0.8627444188503435
738,distractor_agreement_relational_noun,135000,0.7205056779371586
739,distractor_agreement_relational_noun,100000,0.7626525594140889
740,distractor_agreement_relational_noun,15000,0.897557844577712
741,distractor_agreement_relational_noun,40000,0.8197123832854482
742,distractor_agreement_relational_noun,35000,0.8161271299270606
743,distractor_agreement_relational_noun,65000,0.7830067483237783
744,distractor_agreement_relational_noun,80000,0.7705501935421821
745,distractor_agreement_relational_noun,105000,0.7601507595044243
746,distractor_agreement_relational_noun,155000,0.7139821127384919
747,distractor_agreement_relational_noun,55000,0.8172446586367129
748,distractor_agreement_relational_noun,10000,0.9660758432851455
749,distractor_agreement_relational_noun,70000,0.8004654002637874
750,distractor_agreement_relational_noun,45000,0.848470760022454
751,distractor_agreement_relational_noun,95000,0.7572757238296762
752,distractor_agreement_relational_noun,20000,0.9198411882235413
753,distractor_agreement_relational_noun,160000,0.7067961480903117
754,distractor_agreement_relational_noun,150000,0.7174553951932766
755,distractor_agreement_relational_noun,145000,0.7083770370186221
756,distractor_agreement_relational_noun,190000,0.6736060257349095
757,distractor_agreement_relational_noun,180000,0.7159839304531086
758,distractor_agreement_relational_noun,200000,0.6981098707364495
759,distractor_agreement_relational_noun,210000,0.7003876146487735
760,determiner_noun_agreement_2,5000,1.0
761,determiner_noun_agreement_2,110000,0.8412799917557603
762,determiner_noun_agreement_2,60000,0.8078829303336015
763,determiner_noun_agreement_2,75000,0.8222199096356808
764,determiner_noun_agreement_2,120000,0.7879207856027342
765,determiner_noun_agreement_2,85000,0.8036257713294839
766,determiner_noun_agreement_2,130000,0.807322351207814
767,determiner_noun_agreement_2,125000,0.7863436948669074
768,determiner_noun_agreement_2,90000,0.8521175927576774
769,determiner_noun_agreement_2,165000,0.7321995028687598
770,determiner_noun_agreement_2,50000,0.855207341913969
771,determiner_noun_agreement_2,140000,0.7822590209624337
772,determiner_noun_agreement_2,115000,0.8103164159286786
773,determiner_noun_agreement_2,170000,0.727340458381588
774,determiner_noun_agreement_2,25000,0.8826576553156548
775,determiner_noun_agreement_2,30000,0.8432482056529892
776,determiner_noun_agreement_2,135000,0.7853929225651679
777,determiner_noun_agreement_2,100000,0.8514004538100927
778,determiner_noun_agreement_2,15000,0.9471985722493934
779,determiner_noun_agreement_2,40000,0.857521470089672
780,determiner_noun_agreement_2,35000,0.8492595789287154
781,determiner_noun_agreement_2,65000,0.7983159380829931
782,determiner_noun_agreement_2,80000,0.8241640889674474
783,determiner_noun_agreement_2,105000,0.8386799410029496
784,determiner_noun_agreement_2,155000,0.7467112454874612
785,determiner_noun_agreement_2,55000,0.803933629089406
786,determiner_noun_agreement_2,10000,0.9859942093836797
787,determiner_noun_agreement_2,70000,0.77527363591097
788,determiner_noun_agreement_2,45000,0.8343952524362676
789,determiner_noun_agreement_2,95000,0.8384710551144108
790,determiner_noun_agreement_2,20000,0.8887322997859589
791,determiner_noun_agreement_2,160000,0.7543663498839588
792,determiner_noun_agreement_2,150000,0.7426181270192409
793,determiner_noun_agreement_2,145000,0.7757011735302969
794,determiner_noun_agreement_2,190000,0.702331119421034
795,determiner_noun_agreement_2,180000,0.6970321314692175
796,determiner_noun_agreement_2,200000,0.6574269830083782
797,determiner_noun_agreement_2,210000,0.6802207866916228
798,passive_1,5000,0.9239991737417845
799,passive_1,110000,0.9557410355977133
800,passive_1,60000,0.9601251634868295
801,passive_1,75000,0.9452991452991453
802,passive_1,120000,0.9532555808751972
803,passive_1,85000,0.9538027878881515
804,passive_1,130000,0.9578726122151306
805,passive_1,125000,0.9535512741536916
806,passive_1,90000,0.949728635172662
807,passive_1,165000,0.9454291824268324
808,passive_1,50000,0.9662432459486494
809,passive_1,140000,0.9570197902601958
810,passive_1,115000,0.9557481833352766
811,passive_1,170000,0.9464815618095327
812,passive_1,25000,0.9303840258114613
813,passive_1,30000,0.9435351283602896
814,passive_1,135000,0.943019943019943
815,passive_1,100000,0.9626448945319598
816,passive_1,15000,0.9146713554325907
817,passive_1,40000,0.9538497721332501
818,passive_1,35000,0.9531498300712978
819,passive_1,65000,0.9549210536010456
820,passive_1,80000,0.9562810950711309
821,passive_1,105000,0.9559001930126895
822,passive_1,155000,0.9539067504992401
823,passive_1,55000,0.9574588755797286
824,passive_1,10000,0.9198151388259646
825,passive_1,70000,0.9567502325016448
826,passive_1,45000,0.9603779346961082
827,passive_1,95000,0.9576818700267262
828,passive_1,20000,0.9203421200204571
829,passive_1,160000,0.9469019705087192
830,passive_1,150000,0.9462277258521371
831,passive_1,145000,0.9484201392049421
832,passive_1,190000,0.9458895484799426
833,passive_1,180000,0.9432001490428088
834,passive_1,200000,0.9422911098212599
835,passive_1,210000,0.9407623974986447
836,irregular_plural_subject_verb_agreement_2,5000,0.9546726755456075
837,irregular_plural_subject_verb_agreement_2,110000,0.8930837009481319
838,irregular_plural_subject_verb_agreement_2,60000,0.8805248102931545
839,irregular_plural_subject_verb_agreement_2,75000,0.9008596578718073
840,irregular_plural_subject_verb_agreement_2,120000,0.8785218209683661
841,irregular_plural_subject_verb_agreement_2,85000,0.8749641159771617
842,irregular_plural_subject_verb_agreement_2,130000,0.8747524519049416
843,irregular_plural_subject_verb_agreement_2,125000,0.8684744966668446
844,irregular_plural_subject_verb_agreement_2,90000,0.9005542237418089
845,irregular_plural_subject_verb_agreement_2,165000,0.8446059640814374
846,irregular_plural_subject_verb_agreement_2,50000,0.8835771862087652
847,irregular_plural_subject_verb_agreement_2,140000,0.8545417779859236
848,irregular_plural_subject_verb_agreement_2,115000,0.8566355676128717
849,irregular_plural_subject_verb_agreement_2,170000,0.8666495180439405
850,irregular_plural_subject_verb_agreement_2,25000,0.8986224905664484
851,irregular_plural_subject_verb_agreement_2,30000,0.9103558136935769
852,irregular_plural_subject_verb_agreement_2,135000,0.8748601953745201
853,irregular_plural_subject_verb_agreement_2,100000,0.8973126112718373
854,irregular_plural_subject_verb_agreement_2,15000,0.8671402875308278
855,irregular_plural_subject_verb_agreement_2,40000,0.9018931961605767
856,irregular_plural_subject_verb_agreement_2,35000,0.8988721251615124
857,irregular_plural_subject_verb_agreement_2,65000,0.8800162078440306
858,irregular_plural_subject_verb_agreement_2,80000,0.8965035500827048
859,irregular_plural_subject_verb_agreement_2,105000,0.8898391420042887
860,irregular_plural_subject_verb_agreement_2,155000,0.8726777384852927
861,irregular_plural_subject_verb_agreement_2,55000,0.8858638938580798
862,irregular_plural_subject_verb_agreement_2,10000,0.8945328047200469
863,irregular_plural_subject_verb_agreement_2,70000,0.8856152048158366
864,irregular_plural_subject_verb_agreement_2,45000,0.8858639119847712
865,irregular_plural_subject_verb_agreement_2,95000,0.8795911295911298
866,irregular_plural_subject_verb_agreement_2,20000,0.8938313424852914
867,irregular_plural_subject_verb_agreement_2,160000,0.8489471988179074
868,irregular_plural_subject_verb_agreement_2,150000,0.8638035633346116
869,irregular_plural_subject_verb_agreement_2,145000,0.8866889366487329
870,irregular_plural_subject_verb_agreement_2,190000,0.8669941144895661
871,irregular_plural_subject_verb_agreement_2,180000,0.8726775036073603
872,irregular_plural_subject_verb_agreement_2,200000,0.8763748072911327
873,irregular_plural_subject_verb_agreement_2,210000,0.8415603900975244
874,determiner_noun_agreement_with_adj_irregular_1,5000,0.9444183624462394
875,determiner_noun_agreement_with_adj_irregular_1,110000,0.9082343305074632
876,determiner_noun_agreement_with_adj_irregular_1,60000,0.8061693675838373
877,determiner_noun_agreement_with_adj_irregular_1,75000,0.9036432261187961
878,determiner_noun_agreement_with_adj_irregular_1,120000,0.9182861007655189
879,determiner_noun_agreement_with_adj_irregular_1,85000,0.9166251521171133
880,determiner_noun_agreement_with_adj_irregular_1,130000,0.9283220848100948
881,determiner_noun_agreement_with_adj_irregular_1,125000,0.9132133048892996
882,determiner_noun_agreement_with_adj_irregular_1,90000,0.9251810333061637
883,determiner_noun_agreement_with_adj_irregular_1,165000,0.9163108833093357
884,determiner_noun_agreement_with_adj_irregular_1,50000,0.8355231055122222
885,determiner_noun_agreement_with_adj_irregular_1,140000,0.9194271676958896
886,determiner_noun_agreement_with_adj_irregular_1,115000,0.9251101040810213
887,determiner_noun_agreement_with_adj_irregular_1,170000,0.9200699764734271
888,determiner_noun_agreement_with_adj_irregular_1,25000,0.9024227234753551
889,determiner_noun_agreement_with_adj_irregular_1,30000,0.9027914739168147
890,determiner_noun_agreement_with_adj_irregular_1,135000,0.9276620370370372
891,determiner_noun_agreement_with_adj_irregular_1,100000,0.9198469458346653
892,determiner_noun_agreement_with_adj_irregular_1,15000,0.9299862773103528
893,determiner_noun_agreement_with_adj_irregular_1,40000,0.9041458996495607
894,determiner_noun_agreement_with_adj_irregular_1,35000,0.891396771997419
895,determiner_noun_agreement_with_adj_irregular_1,65000,0.8485402297759748
896,determiner_noun_agreement_with_adj_irregular_1,80000,0.9041330923071739
897,determiner_noun_agreement_with_adj_irregular_1,105000,0.926930131984972
898,determiner_noun_agreement_with_adj_irregular_1,155000,0.922830865808328
899,determiner_noun_agreement_with_adj_irregular_1,55000,0.7822058349383836
900,determiner_noun_agreement_with_adj_irregular_1,10000,0.882500884365971
901,determiner_noun_agreement_with_adj_irregular_1,70000,0.8931129613825494
902,determiner_noun_agreement_with_adj_irregular_1,45000,0.884700684267021
903,determiner_noun_agreement_with_adj_irregular_1,95000,0.9158552710662339
904,determiner_noun_agreement_with_adj_irregular_1,20000,0.9305099769644796
905,determiner_noun_agreement_with_adj_irregular_1,160000,0.9206002462583361
906,determiner_noun_agreement_with_adj_irregular_1,150000,0.9264376155710409
907,determiner_noun_agreement_with_adj_irregular_1,145000,0.920947750456624
908,determiner_noun_agreement_with_adj_irregular_1,190000,0.9196685269744629
909,determiner_noun_agreement_with_adj_irregular_1,180000,0.9354127898613179
910,determiner_noun_agreement_with_adj_irregular_1,200000,0.9232848562582319
911,determiner_noun_agreement_with_adj_irregular_1,210000,0.9175750230111958
912,principle_A_case_1,5000,
913,principle_A_case_1,110000,
914,principle_A_case_1,60000,
915,principle_A_case_1,75000,
916,principle_A_case_1,120000,
917,principle_A_case_1,85000,
918,principle_A_case_1,130000,
919,principle_A_case_1,125000,
920,principle_A_case_1,90000,
921,principle_A_case_1,165000,
922,principle_A_case_1,50000,
923,principle_A_case_1,140000,
924,principle_A_case_1,115000,
925,principle_A_case_1,170000,
926,principle_A_case_1,25000,
927,principle_A_case_1,30000,
928,principle_A_case_1,135000,
929,principle_A_case_1,100000,
930,principle_A_case_1,15000,
931,principle_A_case_1,40000,
932,principle_A_case_1,35000,
933,principle_A_case_1,65000,
934,principle_A_case_1,80000,
935,principle_A_case_1,105000,
936,principle_A_case_1,155000,
937,principle_A_case_1,55000,
938,principle_A_case_1,10000,
939,principle_A_case_1,70000,
940,principle_A_case_1,45000,
941,principle_A_case_1,95000,
942,principle_A_case_1,20000,
943,principle_A_case_1,160000,
944,principle_A_case_1,150000,
945,principle_A_case_1,145000,
946,principle_A_case_1,190000,
947,principle_A_case_1,180000,
948,principle_A_case_1,200000,
949,principle_A_case_1,210000,
950,only_npi_scope,5000,0.9626439349148983
951,only_npi_scope,110000,0.8031215472441349
952,only_npi_scope,60000,0.822241428245315
953,only_npi_scope,75000,0.823400988242025
954,only_npi_scope,120000,0.8098259128017455
955,only_npi_scope,85000,0.8401826484018267
956,only_npi_scope,130000,0.8473553622673561
957,only_npi_scope,125000,0.8273798712047726
958,only_npi_scope,90000,0.8002859824444354
959,only_npi_scope,165000,0.7939378370572345
960,only_npi_scope,50000,0.9072579811658954
961,only_npi_scope,140000,0.8242110523090787
962,only_npi_scope,115000,0.79344772966631
963,only_npi_scope,170000,0.7977073897933483
964,only_npi_scope,25000,0.9576958583169762
965,only_npi_scope,30000,0.948312925191342
966,only_npi_scope,135000,0.8223143314368336
967,only_npi_scope,100000,0.7980543427570141
968,only_npi_scope,15000,0.9541174959164572
969,only_npi_scope,40000,0.9225937483668621
970,only_npi_scope,35000,0.9510065300129915
971,only_npi_scope,65000,0.8460464526469276
972,only_npi_scope,80000,0.8695301276509011
973,only_npi_scope,105000,0.7915391273141796
974,only_npi_scope,155000,0.8051376001676303
975,only_npi_scope,55000,0.8300171836243468
976,only_npi_scope,10000,0.9331604235441185
977,only_npi_scope,70000,0.8438470819128898
978,only_npi_scope,45000,0.9184303518781174
979,only_npi_scope,95000,0.8066353500005251
980,only_npi_scope,20000,0.9634243710702658
981,only_npi_scope,160000,0.8210689889159122
982,only_npi_scope,150000,0.8212205684360788
983,only_npi_scope,145000,0.7942275357331989
984,only_npi_scope,190000,0.7839403287281758
985,only_npi_scope,180000,0.7671630446853601
986,only_npi_scope,200000,0.8089652677652334
987,only_npi_scope,210000,0.7587964559515384
988,adjunct_island,5000,0.902015202814252
989,adjunct_island,110000,0.8250985928787128
990,adjunct_island,60000,0.8027782863711547
991,adjunct_island,75000,0.8085419529834731
992,adjunct_island,120000,0.8155379293633246
993,adjunct_island,85000,0.7992318817712587
994,adjunct_island,130000,0.8077723830618223
995,adjunct_island,125000,0.8162788186307302
996,adjunct_island,90000,0.8225189591754073
997,adjunct_island,165000,0.7472092354759975
998,adjunct_island,50000,0.835163847135947
999,adjunct_island,140000,0.7807371057192709
1000,adjunct_island,115000,0.8037785138688219
1001,adjunct_island,170000,0.7587488809919637
1002,adjunct_island,25000,0.8591051083797062
1003,adjunct_island,30000,0.8517867675226043
1004,adjunct_island,135000,0.7800868656880533
1005,adjunct_island,100000,0.8212475503992328
1006,adjunct_island,15000,0.8610908337222246
1007,adjunct_island,40000,0.818393949587186
1008,adjunct_island,35000,0.8413319763041833
1009,adjunct_island,65000,0.7810758579860674
1010,adjunct_island,80000,0.8197860440666735
1011,adjunct_island,105000,0.816449488580636
1012,adjunct_island,155000,0.7736744352651953
1013,adjunct_island,55000,0.8021403627466276
1014,adjunct_island,10000,0.8783089799684858
1015,adjunct_island,70000,0.824891626457664
1016,adjunct_island,45000,0.8264421859589494
1017,adjunct_island,95000,0.7937431712266146
1018,adjunct_island,20000,0.857640726463261
1019,adjunct_island,160000,0.7967411809879966
1020,adjunct_island,150000,0.7976849998493399
1021,adjunct_island,145000,0.7706685013186562
1022,adjunct_island,190000,0.7596713108156643
1023,adjunct_island,180000,0.7618626114872308
1024,adjunct_island,200000,0.7541692456946694
1025,adjunct_island,210000,0.7535290302224861
1026,wh_vs_that_with_gap,5000,
1027,wh_vs_that_with_gap,110000,0.8577124244051652
1028,wh_vs_that_with_gap,60000,0.8126913094586884
1029,wh_vs_that_with_gap,75000,0.8569608605059933
1030,wh_vs_that_with_gap,120000,0.8473537810468434
1031,wh_vs_that_with_gap,85000,0.8127041062446843
1032,wh_vs_that_with_gap,130000,0.8397149776112994
1033,wh_vs_that_with_gap,125000,0.8513344958975748
1034,wh_vs_that_with_gap,90000,0.8391339063454043
1035,wh_vs_that_with_gap,165000,0.8555264419446139
1036,wh_vs_that_with_gap,50000,0.8316842822353391
1037,wh_vs_that_with_gap,140000,0.8541649074671235
1038,wh_vs_that_with_gap,115000,0.8584859939905018
1039,wh_vs_that_with_gap,170000,0.8430107274166804
1040,wh_vs_that_with_gap,25000,0.4427727627326417
1041,wh_vs_that_with_gap,30000,0.5424346139063265
1042,wh_vs_that_with_gap,135000,0.8380333806310324
1043,wh_vs_that_with_gap,100000,0.8513038116998509
1044,wh_vs_that_with_gap,15000,1.0
1045,wh_vs_that_with_gap,40000,0.7047614472493763
1046,wh_vs_that_with_gap,35000,0.6900810438070448
1047,wh_vs_that_with_gap,65000,0.8087215408787181
1048,wh_vs_that_with_gap,80000,0.8683571118001676
1049,wh_vs_that_with_gap,105000,0.8462474589128971
1050,wh_vs_that_with_gap,155000,0.8480270698859211
1051,wh_vs_that_with_gap,55000,0.8063348222415038
1052,wh_vs_that_with_gap,10000,1.0
1053,wh_vs_that_with_gap,70000,0.8462391897193436
1054,wh_vs_that_with_gap,45000,0.7384946236559135
1055,wh_vs_that_with_gap,95000,0.8121271898924427
1056,wh_vs_that_with_gap,20000,0.85697599580459
1057,wh_vs_that_with_gap,160000,0.8706867718595749
1058,wh_vs_that_with_gap,150000,0.8509837365942676
1059,wh_vs_that_with_gap,145000,0.829733959311424
1060,wh_vs_that_with_gap,190000,0.871549411561094
1061,wh_vs_that_with_gap,180000,0.842483580801338
1062,wh_vs_that_with_gap,200000,0.8342091887375689
1063,wh_vs_that_with_gap,210000,0.8599690040394959
1064,principle_A_domain_3,5000,0.9080966822902309
1065,principle_A_domain_3,110000,0.834780169508203
1066,principle_A_domain_3,60000,0.8763029423406782
1067,principle_A_domain_3,75000,0.8456640355417531
1068,principle_A_domain_3,120000,0.8147611131447317
1069,principle_A_domain_3,85000,0.8480598765638439
1070,principle_A_domain_3,130000,0.8254016925061077
1071,principle_A_domain_3,125000,0.8028336988123307
1072,principle_A_domain_3,90000,0.8544860731045801
1073,principle_A_domain_3,165000,0.791286235222507
1074,principle_A_domain_3,50000,0.8751196094649605
1075,principle_A_domain_3,140000,0.7939387847414182
1076,principle_A_domain_3,115000,0.8318010822164517
1077,principle_A_domain_3,170000,0.7867021807535713
1078,principle_A_domain_3,25000,0.8793106005747243
1079,principle_A_domain_3,30000,0.8874178697160712
1080,principle_A_domain_3,135000,0.7959666925184167
1081,principle_A_domain_3,100000,0.8500950616682105
1082,principle_A_domain_3,15000,0.8794760054988157
1083,principle_A_domain_3,40000,0.8812895471921456
1084,principle_A_domain_3,35000,0.8915277880209675
1085,principle_A_domain_3,65000,0.8804348768769724
1086,principle_A_domain_3,80000,0.8701801121124553
1087,principle_A_domain_3,105000,0.8375825791074352
1088,principle_A_domain_3,155000,0.7994493974365988
1089,principle_A_domain_3,55000,0.8606933809876652
1090,principle_A_domain_3,10000,0.8881188932268872
1091,principle_A_domain_3,70000,0.8629516954451936
1092,principle_A_domain_3,45000,0.8753660173286834
1093,principle_A_domain_3,95000,0.8478819076825722
1094,principle_A_domain_3,20000,0.8819683997624962
1095,principle_A_domain_3,160000,0.7969425323083272
1096,principle_A_domain_3,150000,0.8067128135622391
1097,principle_A_domain_3,145000,0.7991662276679738
1098,principle_A_domain_3,190000,0.7934899263760299
1099,principle_A_domain_3,180000,0.7852093593188098
1100,principle_A_domain_3,200000,0.7850097427356563
1101,principle_A_domain_3,210000,0.7836145641449332
1102,coordinate_structure_constraint_complex_left_branch,5000,0.9225754977996079
1103,coordinate_structure_constraint_complex_left_branch,110000,0.756483423635118
1104,coordinate_structure_constraint_complex_left_branch,60000,0.7811984368375052
1105,coordinate_structure_constraint_complex_left_branch,75000,0.754576897071826
1106,coordinate_structure_constraint_complex_left_branch,120000,0.7869396318626743
